hit_type,company_name,country,zip_code,city,federal_state,website,booth,profile_url,exhibitor_id,product_categories,product_category_ids,description,address,pavilion,hashtags,principals_company,agents_company,principals_country,agents_country,sales_office,brochure,photo_url,linkedin_url,facebook_url,profile_title,profile_headings,profile_meta_description,excluded_source_reason
Exhibitor,ARB BEARINGS Ltd,VIETNAM,,,,www.dal.vn;http://www.arb-bearings.com/,A AE4-4,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/481254/arb-bearings-ltd,481254,Industrial Supporting Components,131450,"DAL VIETNAM Bearings jsc is the exclusive importer and distributor in Vietnam of genuine high-quality bearings from ARB (India). With a professional service philosophy, DAL VIETNAM Bearings jsc always aims to bring customer satisfaction and trust through quality products, reasonable prices, and a team of experienced technicians providing accurate and timely advice.","Số nhà 230, tổ 3, xã Thanh Oai, Thành phố Hà Nội, Việt Nam",,,ARB BEARINGS Ltd,CÔNG TY CỔ PHẦN VÒNG BI DAL VIỆT NAM,India,Vietnam,IM Vietnam,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/19/z7825280636680_98b391ef839fca881cc870ab4ccaf9ea_2026-05-19_20260519161625A680.jpg,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/19/blob_2026-05-19_20260519155005A596.jpeg,http://www.arb-bearings.com/,,ARB BEARINGS Ltd,,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: A AE4-4. Categories: Industrial Supporting Components. DAL VIETNAM Bearings jsc is the exclusive importer and distributor in Vietnam of genuine high-quality bearings from ARB (India). With a professional service philosophy, DAL VIETNAM Bearings jsc always aims to bring customer satisfaction and trust through quality products, reasonable prices, and a team of experienced technicians providing accurate and timely advice. Address: Số nhà 230, tổ 3, xã Thanh Oai, Thành phố Hà Nội, Việt Nam. Agents/company reps: CÔNG TY CỔ PHẦN VÒNG BI DAL VIỆT NAM. Agent countries: Vietnam.",
Exhibitor,ARNTZ,GERMANY,,,,https://www.arntz.de,German Pavilion Hall A Stand AB 4-10,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484692/arntz,484692,"Blades,Sawing Machines","123800,123846","PRECISION FOR OVER 230 YEARS ARNTZ is more than a company, we are a living piece of industrial history. Rooted in the Bergisches Land, the cradle of German metalworking, we stand as Remscheid’s oldest tool manufacturer and a seventh- generation family business, combining tradition with technological progress. What began in 1793 has evolved into an internationally operating technology leader in high-performance band saw blades, with production facilities in Germany and the USA. Over two centuries of metalworking expertise are built into every product, forming the foundation for precision tools used in more than 80 countries worldwide. A striking example is the millimeter-accurate machining of the double T-beams for the One World Trade Center in the USA, carried out with band saw blades from ARNTZ. Our solutions cover a broad range of applications, from cutting tubes and profiles to the precise machining of high-strength titanium forgings for medical implants. Every production step passes through a multi-stage control system to ensure consistently measurable top quality.","Lenneper Str. 35, Remscheid",German Pavilion,,,"PRO-CUT VIETNAM CO., LTD",,Vietnam,IM ISOA,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/06/ARNTZ_Produktkatalog_2026_EN_130426_view_2026-05-06_20260506180850A666.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/05/blob_2026-05-05_20260505212722A117.jpeg,https://www.linkedin.com/company/arntz-gmbh-co-kg/,,ARNTZ,,"MTA Vietnam 2026 exhibitor. Country: GERMANY. Booth: German Pavilion Hall A Stand AB 4-10. Categories: Blades,Sawing Machines. PRECISION FOR OVER 230 YEARS ARNTZ is more than a company, we are a living piece of industrial history. Rooted in the Bergisches Land, the cradle of German metalworking, we stand as Remscheid’s oldest tool manufacturer and a seventh- generation family business, combining tradition with technological progress. What began in 1793 has evolved into an internationally operating technology leader in high-performance band saw blades, with production facilities in Germany and the USA. Over two centuries of metalworking expertise are built into every product, forming the foundation for precision tools used in more than 80 countries worldwide. A striking example is the millimeter-accurate machining of the double T-beams for the One World Trade Center in the USA, carried out with band saw blades from ARNTZ. Our solutions cover a broad range of applications, from cutting tubes and profiles to the precise machining of high-strength titanium forgings for medical implants. Every production step passes through a multi-stage control system to ensure consistently measurable top quality. Address: Lenneper Str. 35, Remscheid. Pavilion: German Pavilion. Agents/company reps: PRO-CUT VIETNAM CO., LTD. Agent countries: Vietnam.",
Exhibitor,ATOKA CMM-VMM,VIETNAM,,,,https://atokavietnam.com,NA AM2-5,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/476585/atoka-cmm-vmm,476585,"Control, Measuring & Monitoring /Inspection Equipment,Coordinate Measuring Equipment,Dimensional Measuring Devices,Material Testing Equipment,Precision Gauges,Precision Measurement Software,Fatigue & Strength Testing Equipment,Testing, Calibration & Inspection","123779,123790,123801,123812,123824,123831,123833,123842","ATOKA, a core brand of Zhejiang Eagle Technology Co., Ltd., is a trusted manufacturer specializing in advanced precision metrology solutions. With over 16 years of experience in research and development, Eagle has established a strong foundation in delivering innovative and reliable measurement technologies to global industries. ATOKA focuses on the integration of R&D, manufacturing, and technical services, offering a comprehensive portfolio of high-performance measurement systems, including Coordinate Measuring Machines (CMM), 2D–2.5D Optical Vision Measuring Machines (VMM), high-speed Flash Measurement Systems, as well as profile and surface roughness measuring instruments. Designed to meet the increasing demands of modern manufacturing, ATOKA solutions enable fast, accurate, and repeatable measurement results, supporting quality control and production efficiency across industries such as automotive, electronics, precision engineering, mold and tooling, and medical devices. Backed by nearly 80 patents and intellectual property rights—including invention patents, software copyrights, utility models, and industrial designs—Eagle demonstrates strong technological capabilities and a commitment to continuous innovation. With a forward-looking vision, ATOKA is dedicated to delivering high-precision, efficient, and intelligent metrology solutions, empowering manufacturers worldwide to achieve higher standards of quality and performance.","Số 28, đường B13, khu đô thị mới Zeitgeist City, ấp 34, Xã Nhà Bè, TP Hồ Chí Minh, Việt Nam",,,CÔNG TY TNHH CÔNG NGHỆ ATOKA VIỆT NAM,,Vietnam,,IM Vietnam,https://eec.informamarkets-info.com/oga/profile/upload/2026/04/10/CatalogATOKA09.04.2026_2026-04-10_20260410160000A373.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/04/10/blob_2026-04-10_20260410155600A370.png,https://www.linkedin.com/in/atoka-vi%E1%BB%87t-nam-2bb1553a2/,https://www.facebook.com/atokaengineeringvietnam,ATOKA CMM-VMM,,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: NA AM2-5. Categories: Control, Measuring & Monitoring /Inspection Equipment,Coordinate Measuring Equipment,Dimensional Measuring Devices,Material Testing Equipment,Precision Gauges,Precision Measurement Software,Fatigue & Strength Testing Equipment,Testing, Calibration & Inspection. ATOKA, a core brand of Zhejiang Eagle Technology Co., Ltd., is a trusted manufacturer specializing in advanced precision metrology solutions. With over 16 years of experience in research and development, Eagle has established a strong foundation in delivering innovative and reliable measurement technologies to global industries. ATOKA focuses on the integration of R&D, manufacturing, and technical services, offering a comprehensive portfolio of high-performance measurement systems, including Coordinate Measuring Machines (CMM), 2D–2.5D Optical Vision Measuring Machines (VMM), high-speed Flash Measurement Systems, as well as profile and surface roughness measuring instruments. Designed to meet the increasing demands of modern manufacturing, ATOKA solutions enable fast, accurate, and repeatable measurement results, supporting quality control and production efficiency across industries such as automotive, electronics, precision engineering, mold and tooling, and medical devices. Backed by nearly 80 patents and intellectual property rights—including invention patents, software copyrights, utility models, and industrial designs—Eagle demonstrates strong technological capabilities and a commitment to continuous innovation. With a forward-looking vision, ATOKA is dedicated to delivering high-precision, efficient, and intelligent metrology solutions, empowering manufacturers worldwide to achieve higher standards of quality and performance. Address: Số 28, đường B13, khu đô thị mới Zeitgeist City, ấp 34, Xã Nhà Bè, TP Hồ Chí Minh, Việt Nam.",
Exhibitor,"AWEA MECHANTRONIC CO., LTD.",TAIWAN,,,,https://www.awea.com/awea_tw/,TMBA Taiwan Group Hall A Stand AF3-5,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484607/awea-mechantronic-co-ltd,484607,"Boring / Drilling / Tapping Machines,Milling Machines,Machining Centres","123777,123835,123839","AWEA MECHANTRONIC CO., LTD., established in 1986, is one of Taiwan's professional CNC machine manufacturers. The machine travel range spans from 510 mm all the way to 20,000 mm, inclusive of 5-axis, multi-face, vertical, horizontal, and other types of CNC machines. Especially for large-scale bridge type machines, they are widely recognized by the global market and enjoy the ""Gantry Family"" trademark. In recent years, AWEA not only looks forward to the growth of 5-axis machining centers & automation solutions, but also strives to research and develop trunnion table and two axes milling head in-house to provide utmost processing abilities and immediate, reliable aftersales service. In the face of turbulent geopolitical currents and rapid industrial transformations, the global economic framework is encountering unprecedented challenges. AWEA is deeply committed to fulfill corporate social responsibility, environmental commitments, and take ESG sustainability as opportunity for progress and inescapable responsibility as global citizens.","No. 629, Shuichetou Sec., Guanpu Rd., Xinpu Township, Hsinchu County 305043, Taiwan",TMBA Taiwan Group,,,"AUTOMECH MECHANICAL EQUIPMENT AND SOLUTIONS JSC|Le Hung Technology Co.,ltd",,Vietnam|Vietnam,IM IEM,,https://eec.informamarkets-info.com/oga/profile/upload/2026/04/30/blob_2026-04-30_20260430115400A614.jpeg,,,"AWEA MECHANTRONIC CO., LTD.",,"MTA Vietnam 2026 exhibitor. Country: TAIWAN. Booth: TMBA Taiwan Group Hall A Stand AF3-5. Categories: Boring / Drilling / Tapping Machines,Milling Machines,Machining Centres. AWEA MECHANTRONIC CO., LTD., established in 1986, is one of Taiwan's professional CNC machine manufacturers. The machine travel range spans from 510 mm all the way to 20,000 mm, inclusive of 5-axis, multi-face, vertical, horizontal, and other types of CNC machines. Especially for large-scale bridge type machines, they are widely recognized by the global market and enjoy the ""Gantry Family"" trademark. In recent years, AWEA not only looks forward to the growth of 5-axis machining centers & automation solutions, but also strives to research and develop trunnion table and two axes milling head in-house to provide utmost processing abilities and immediate, reliable aftersales service. In the face of turbulent geopolitical currents and rapid industrial transformations, the global economic framework is encountering unprecedented challenges. AWEA is deeply committed to fulfill corporate social responsibility, environmental commitments, and take ESG sustainability as opportunity for progress and inescapable responsibility as global citizens. Address: No. 629, Shuichetou Sec., Guanpu Rd., Xinpu Township, Hsinchu County 305043, Taiwan. Pavilion: TMBA Taiwan Group. Agents/company reps: AUTOMECH MECHANICAL EQUIPMENT AND SOLUTIONS JSC|Le Hung Technology Co.,ltd. Agent countries: Vietnam|Vietnam.",
Exhibitor,"BANDO MANUFACTURING (VIETNAM) CO.,LTD",VIETNAM,,,,https://bando-bmvn.com/,JETRO VN Hall B Stand JP21,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484644/bando-manufacturing-%28vietnam%29-co-ltd,484644,"Precision Mechanical Parts,Casting, Forging & Fabrication Part,Electronics & Industrial Components,Industrial Supporting Components","131447,131448,131449,131450","Bando is leading Manufacturer of transmission belts, rubber conveyor, PU PVC conveyor belt and plastic parts to meet the needs of customers and contribute to the strength of Bando Group.","5th Floor, Sunshine Building, No. 74C, Nguyen Van Cu Street, Cau Ong Lanh Ward, Ho Chi Minh City, Vietnam",JETRO VN,,,,,,IM VIETNAM (JETRO),https://eec.informamarkets-info.com/oga/profile/upload/2026/05/13/BANDO_AR18_fair_2026-05-13_20260513140606A725.pdf,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/13/blob_2026-05-13_20260513130921A579.jpeg,,https://www.facebook.com/BandoVietnamOfficial,"BANDO MANUFACTURING (VIETNAM) CO.,LTD",,"MTA Vietnam 2026 exhibitor. Country: VIETNAM. Booth: JETRO VN Hall B Stand JP21. Categories: Precision Mechanical Parts,Casting, Forging & Fabrication Part,Electronics & Industrial Components,Industrial Supporting Components. Bando is leading Manufacturer of transmission belts, rubber conveyor, PU PVC conveyor belt and plastic parts to meet the needs of customers and contribute to the strength of Bando Group. Address: 5th Floor, Sunshine Building, No. 74C, Nguyen Van Cu Street, Cau Ong Lanh Ward, Ho Chi Minh City, Vietnam. Pavilion: JETRO VN.",
Exhibitor,"BENXI TOOL CO.,LTD",CHINA,,,,https://www.bxtool.net,BESA Hall A Stand AF4-5,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/485120/benxi-tool-co-ltd,485120,Blades,123800,"We Benxi Tool Co., Ltd are a manufacturer of Bi-metal Band Saw Blades, Carbide Tipped Band Saw Blades and Bi-metal Strip Steels. For over 60 years, we’ve been contributing ourselves to produce cost-effective metal-cutting tools with excellent performance, and have become one of the leading band saw blade manufacturers in China. Our company is integrated with research, production and marketing with the purpose of providing products with the best quality for our customers inland and overseas. Anyone who are looking for the best metal-cutting solution, welcome to visit on our booth!",No. 83 Xianghuai Road Economic and Technological Development Zone Benxi China,BESA,,,,,,IM IEM,,https://eec.informamarkets-info.com/oga/profile/upload/2026/06/02/blob_2026-06-02_20260602144629A846.png,,,"BENXI TOOL CO.,LTD",,"MTA Vietnam 2026 exhibitor. Country: CHINA. Booth: BESA Hall A Stand AF4-5. Categories: Blades. We Benxi Tool Co., Ltd are a manufacturer of Bi-metal Band Saw Blades, Carbide Tipped Band Saw Blades and Bi-metal Strip Steels. For over 60 years, we’ve been contributing ourselves to produce cost-effective metal-cutting tools with excellent performance, and have become one of the leading band saw blade manufacturers in China. Our company is integrated with research, production and marketing with the purpose of providing products with the best quality for our customers inland and overseas. Anyone who are looking for the best metal-cutting solution, welcome to visit on our booth! Address: No. 83 Xianghuai Road Economic and Technological Development Zone Benxi China. Pavilion: BESA.",china_or_chinese_company
Exhibitor,Bilz Werkzeugfabrik GmbH & Co. KG,GERMANY,,,,https://www.bilz.com,German Pavilion Hall A Stand AB 3-4,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484674/bilz-werkzeugfabrik-gmbh-co-kg,484674,"Abrasives Products,Gear Cutting,Jigs & Fixtures,Blades,Engraving & Marking Systems,Rollers,Material Handling & Storage,Compressed Air Systems,Fasteners & Hardware","123775,123783,123792,123800,123803,123816,123821,123826,123852",Bilz tool clamping systems are used worldwide in many different areas of application and on almost all types of machines. Bilz’s success is due to a continual process of new product development and enhancement of existing ranges.,"Vogelsangstrasse 8, Ostfildern",German Pavilion,,,Thanh Nam Technical Co. Ltd.,,Vietnam,IM ISOA,,https://eec.informamarkets-info.com/oga/profile/upload/2026/06/24/blob_2026-06-24_20260624165656A693.png,,,Bilz Werkzeugfabrik GmbH & Co. KG,,"MTA Vietnam 2026 exhibitor. Country: GERMANY. Booth: German Pavilion Hall A Stand AB 3-4. Categories: Abrasives Products,Gear Cutting,Jigs & Fixtures,Blades,Engraving & Marking Systems,Rollers,Material Handling & Storage,Compressed Air Systems,Fasteners & Hardware. Bilz tool clamping systems are used worldwide in many different areas of application and on almost all types of machines. Bilz’s success is due to a continual process of new product development and enhancement of existing ranges. Address: Vogelsangstrasse 8, Ostfildern. Pavilion: German Pavilion. Agents/company reps: Thanh Nam Technical Co. Ltd.. Agent countries: Vietnam.",
Exhibitor,BLUM-NOVOTEST LTD.,THAILAND,,,,https://www.blum-novotest.com,NA AD4-6,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/482523/blum-novotest-ltd,482523,,,,"H-Cape Biz Sector, 22/11 Sukhapiban Road 2, Prawet, Bangkok 10250, Thailand",,,,,,,IM IEM,,,,,BLUM-NOVOTEST LTD.,,"MTA Vietnam 2026 exhibitor. Country: THAILAND. Booth: NA AD4-6. Address: H-Cape Biz Sector, 22/11 Sukhapiban Road 2, Prawet, Bangkok 10250, Thailand.",
Exhibitor,botek Präzisionsbohrtechnik GmbH,GERMANY,,,,https://www.botek.de,German Pavilion Hall A Stand AC 3-10,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/484664/botek-pr%C3%A4zisionsbohrtechnik-gmbh,484664,"Die Casting Machines,Gear Cutting,Jigs & Fixtures,Mould and Die,Blades,Rollers,Material Handling & Storage","123781,123783,123792,123796,123800,123816,123821","botek, a globally active specialist for cutting tools with 750 employees worldwide is always at your side. Our core competence includes the development and production of a wide variety of cutting tools as well as the associated services. In the age of technological change, new requirements demand new ways of thinking. In addition to the development and production of tools, innovative, goal-oriented project management is one of our focal points.","Längenfeldstraße 4, Riederich",German Pavilion,,,"botek South East Asia Co., Ltd.",,Thailand,IM ISOA,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/06/METALTEC_ONLINE_2023_04_27_2026-05-06_20260506133504A739.jpg,https://eec.informamarkets-info.com/oga/profile/upload/2026/05/06/blob_2026-05-06_20260506133322A731.jpeg,https://t1p.de/ws6wu,https://t1p.de/auu3f,botek Präzisionsbohrtechnik GmbH,,"MTA Vietnam 2026 exhibitor. Country: GERMANY. Booth: German Pavilion Hall A Stand AC 3-10. Categories: Die Casting Machines,Gear Cutting,Jigs & Fixtures,Mould and Die,Blades,Rollers,Material Handling & Storage. botek, a globally active specialist for cutting tools with 750 employees worldwide is always at your side. Our core competence includes the development and production of a wide variety of cutting tools as well as the associated services. In the age of technological change, new requirements demand new ways of thinking. In addition to the development and production of tools, innovative, goal-oriented project management is one of our focal points. Address: Längenfeldstraße 4, Riederich. Pavilion: German Pavilion. Agents/company reps: botek South East Asia Co., Ltd.. Agent countries: Thailand.",
Exhibitor,BUNCH EXHIBITION SERVICES (ASIA) LIMITED,Hong Kong,,,,,A/B Hall A + Hall B,https://exhibitors.informamarkets-info.com/event/MTV26/en-US/exhibitor/485908/bunch-exhibition-services-%28asia%29-limited,485908,,,,"RM 2703 TUNG WAI COMM BLDG NO. 111 GLOUCESTER ROAD, WANCHAI",,,,,,,IM IEM,,,,,BUNCH EXHIBITION SERVICES (ASIA) LIMITED,,"MTA Vietnam 2026 exhibitor. Country: Hong Kong. Booth: A/B Hall A + Hall B. Address: RM 2703 TUNG WAI COMM BLDG NO. 111 GLOUCESTER ROAD, WANCHAI.",china_or_chinese_company
